seed,objective,batch_id,volfrac,penal,rmin,move,void_size_frac
hourglass,auxetic,1,0.671733,3.827695,1.285646,0.09827,0.418783
hourglass,auxetic,1,0.58623,3.392879,1.910333,0.143476,0.346609
hourglass,auxetic,1,0.450499,4.939663,1.456333,0.156053,0.492491
hourglass,auxetic,1,0.495834,3.000188,1.027021,0.17886,0.531972
hourglass,auxetic,1,0.611201,4.547154,2.231222,0.116336,0.376563
hourglass,auxetic,1,0.650562,2.614782,1.71333,0.073848,0.454455
hourglass,auxetic,1,0.518958,4.161566,2.025426,0.236425,0.309667
hourglass,auxetic,1,0.688328,3.194407,1.629787,0.238199,0.392415
hourglass,auxetic,1,0.574944,4.741373,2.111993,0.050772,0.518481
hourglass,auxetic,1,0.472962,2.055814,1.130983,0.108263,0.296203
hourglass,auxetic,1,0.602825,3.602597,2.130282,0.195735,0.470243
hourglass,auxetic,1,0.623904,2.460041,1.806285,0.170133,0.406447
hourglass,auxetic,1,0.506575,4.007008,1.557541,0.132706,0.279434
hourglass,auxetic,1,0.5297,2.82538,2.433952,0.077892,0.507127
hourglass,auxetic,1,0.663264,4.372163,1.199359,0.215364,0.334337
hourglass,auxetic,1,0.461695,2.933063,2.034078,0.224972,0.438598
hourglass,auxetic,1,0.575018,4.292347,1.602233,0.087449,0.320836
hourglass,auxetic,1,0.677015,2.547137,2.203254,0.129298,0.547682
hourglass,auxetic,1,0.547213,3.906604,1.16348,0.166875,0.36554
hourglass,auxetic,1,0.526074,2.154673,1.484025,0.192843,0.358877
hourglass,auxetic,1,0.643464,3.513957,1.774332,0.105319,0.475536
hourglass,auxetic,1,0.620324,3.266979,1.27965,0.059865,0.252357
hourglass,auxetic,1,0.486699,4.626445,2.459131,0.247442,0.435885
hourglass,auxetic,1,0.597482,2.721057,1.360265,0.227158,0.500718
hourglass,auxetic,1,0.478291,4.08034,2.381354,0.06473,0.336058
hourglass,auxetic,1,0.563809,3.085851,1.377136,0.119304,0.413002
hourglass,auxetic,1,0.699479,4.445318,1.884062,0.181776,0.277566
hourglass,auxetic,1,0.654203,3.490218,2.31023,0.159287,0.29917
hourglass,auxetic,1,0.538774,4.849501,1.053481,0.14686,0.462589
hourglass,auxetic,1,0.499398,2.351802,1.953559,0.088738,0.389595
hourglass,auxetic,1,0.631063,3.711269,1.679729,0.201209,0.525988
hourglass,auxetic,1,0.51369,3.355001,1.094085,0.204597,0.431997
hourglass,auxetic,1,0.648018,4.995717,2.164249,0.092174,0.259157
hourglass,auxetic,1,0.608902,2.217484,1.639766,0.149673,0.481626
hourglass,auxetic,1,0.490322,3.858017,2.099082,0.16215,0.354563
hourglass,auxetic,1,0.456988,2.574838,2.423423,0.184968,0.371045
hourglass,auxetic,1,0.587554,4.215554,1.21282,0.122546,0.545126
hourglass,auxetic,1,0.673301,2.9391,1.842634,0.067739,0.317534
hourglass,auxetic,1,0.558726,4.579634,1.524123,0.230216,0.443641
hourglass,auxetic,1,0.666571,2.020181,1.92013,0.244408,0.529273
hourglass,auxetic,1,0.534205,3.660898,1.443605,0.05688,0.384535
hourglass,auxetic,1,0.510836,3.131943,2.313424,0.102054,0.457103
hourglass,auxetic,1,0.627455,4.772477,1.319795,0.189626,0.301745
hourglass,auxetic,1,0.602203,2.786125,1.749496,0.164037,0.271494
hourglass,auxetic,1,0.465771,4.426842,1.992192,0.126508,0.417335
hourglass,auxetic,1,0.567508,2.401109,1.016309,0.083988,0.339929
hourglass,auxetic,1,0.68795,4.041642,2.244865,0.22156,0.4939
hourglass,auxetic,1,0.483391,2.513244,1.41037,0.218568,0.314714
hourglass,auxetic,1,0.615818,3.966278,1.847896,0.081145,0.451148
hourglass,auxetic,1,0.639202,2.87765,1.346622,0.135702,0.374012
hourglass,auxetic,1,0.522522,4.330866,2.392067,0.173179,0.537472
hourglass,auxetic,1,0.547834,3.23514,1.966287,0.199135,0.488182
hourglass,auxetic,1,0.684206,4.688173,1.669932,0.111712,0.352695
hourglass,auxetic,1,0.582453,2.097114,2.27608,0.053573,0.425588
hourglass,auxetic,1,0.462072,3.55033,1.090563,0.241049,0.260878
hourglass,auxetic,1,0.636331,3.052642,2.189794,0.23355,0.327514
hourglass,auxetic,1,0.501943,4.505676,1.174009,0.071022,0.511002
hourglass,auxetic,1,0.541074,2.667792,2.067495,0.112912,0.283762
hourglass,auxetic,1,0.659715,4.121008,1.565885,0.175485,0.40038
hourglass,auxetic,1,0.69299,2.322204,1.245683,0.152983,0.472813
hourglass,auxetic,1,0.562486,3.775237,2.496028,0.140455,0.290722
hourglass,auxetic,1,0.476724,3.433434,1.496937,0.095042,0.513416
hourglass,auxetic,1,0.591237,4.88665,1.764352,0.207614,0.395704
hourglass,auxetic,1,0.646449,2.981296,1.542557,0.209113,0.507817
hourglass,auxetic,1,0.515265,4.622013,1.809437,0.096642,0.325717
hourglass,auxetic,1,0.491652,2.592704,1.197613,0.138955,0.403421
hourglass,auxetic,1,0.607577,4.233237,2.447395,0.151384,0.2857
hourglass,auxetic,1,0.589855,2.20001,2.116034,0.176984,0.28753
hourglass,auxetic,1,0.454681,3.840727,1.613866,0.114514,0.471026
hourglass,auxetic,1,0.556175,3.315349,2.14462,0.069521,0.398738
hourglass,auxetic,1,0.675846,4.955882,1.128295,0.23195,0.515364
hourglass,auxetic,1,0.53382,2.394229,2.228251,0.242676,0.448179
hourglass,auxetic,1,0.66695,4.034946,1.041826,0.055097,0.312701
hourglass,auxetic,1,0.628078,2.75638,2.012171,0.110087,0.540582
hourglass,auxetic,1,0.510207,4.396914,1.714892,0.197609,0.375881
hourglass,auxetic,1,0.469329,3.16061,1.301757,0.174804,0.349736
hourglass,auxetic,1,0.598651,4.801326,2.346272,0.137226,0.486161
hourglass,auxetic,1,0.684642,2.025204,1.459195,0.079521,0.263998
hourglass,auxetic,1,0.570822,3.665737,1.89582,0.217043,0.42745
hourglass,auxetic,1,0.61614,2.138757,1.062241,0.219959,0.381782
hourglass,auxetic,1,0.483072,3.59179,2.289868,0.082489,0.527632
hourglass,auxetic,1,0.521959,3.253552,1.701618,0.128109,0.304632
hourglass,auxetic,1,0.639768,4.706769,1.943413,0.165538,0.458612
hourglass,auxetic,1,0.680711,2.861089,2.362298,0.188026,0.41459
hourglass,auxetic,1,0.551328,4.314122,1.367762,0.100555,0.269843
hourglass,auxetic,1,0.465321,2.472673,1.875216,0.05848,0.496795
hourglass,auxetic,1,0.579202,3.92589,1.397767,0.245909,0.341427
hourglass,auxetic,1,0.503575,3.427473,1.794516,0.228692,0.256344
hourglass,auxetic,1,0.634698,4.880506,1.475447,0.066114,0.430416
hourglass,auxetic,1,0.658326,2.291547,2.469092,0.12407,0.357244
hourglass,auxetic,1,0.542462,3.744763,1.257948,0.186592,0.483341
hourglass,auxetic,1,0.560122,2.695911,1.594544,0.160625,0.542303
hourglass,auxetic,1,0.695356,4.148945,2.053325,0.148047,0.369472
hourglass,auxetic,1,0.593847,3.058217,1.142672,0.093699,0.446311
hourglass,auxetic,1,0.474115,4.511433,2.212273,0.206221,0.319257
hourglass,auxetic,1,0.669609,2.655167,2.00146,0.20281,0.338871
hourglass,auxetic,1,0.5546,4.202133,1.728531,0.090239,0.502299
hourglass,auxetic,1,0.45335,3.016929,2.264413,0.145258,0.274885
hourglass,auxetic,1,0.583374,4.563712,1.008594,0.157788,0.411287
hourglass,auxetic,1,0.613081,3.374281,1.422118,0.183376,0.465412
hourglass,auxetic,1,0.49396,4.921248,1.929968,0.120805,0.300743
hourglass,auxetic,1,0.517817,2.239265,1.311552,0.063129,0.523318
hourglass,auxetic,1,0.651709,3.786048,2.333548,0.225659,0.387872
hourglass,auxetic,1,0.571208,2.819625,1.233957,0.248966,0.323589
hourglass,auxetic,1,0.692069,4.366591,2.413979,0.061488,0.440239
hourglass,auxetic,1,0.605834,2.432108,1.532029,0.103796,0.362654
hourglass,auxetic,1,0.469958,3.978891,1.822894,0.191217,0.546173
hourglass,auxetic,1,0.506649,2.086291,2.154598,0.1684,0.478281
hourglass,auxetic,1,0.623825,3.633258,1.115388,0.130922,0.360528
hourglass,auxetic,1,0.662452,3.200553,2.079141,0.085925,0.432991
hourglass,auxetic,1,0.530506,4.747337,1.647831,0.223346,0.250858
hourglass,auxetic,1,0.578817,3.306817,2.481999,0.213863,0.52145
hourglass,auxetic,1,0.457894,4.6661,1.24797,0.076292,0.394428
hourglass,auxetic,1,0.544145,2.171966,1.76055,0.134204,0.467133
hourglass,auxetic,1,0.680081,3.531433,1.512341,0.171734,0.294334
hourglass,auxetic,1,0.643327,2.529458,1.176089,0.194234,0.282393
hourglass,auxetic,1,0.526212,3.888741,2.175929,0.106663,0.408468
hourglass,auxetic,1,0.487569,2.890687,1.581088,0.052271,0.331216
hourglass,auxetic,1,0.619455,4.250154,2.063852,0.239801,0.505265
nine_circle,auxetic,1,0.46163,4.15565,1.396085,0.137773,0.515443
nine_circle,auxetic,1,0.621532,2.040668,2.197644,0.181001,0.3929
nine_circle,auxetic,1,0.655075,4.480921,1.082799,0.238647,0.462029
nine_circle,auxetic,1,0.564935,3.209871,1.760925,0.080081,0.305798
nine_circle,auxetic,1,0.52192,4.701264,2.494673,0.066885,0.26517
nine_circle,auxetic,1,0.682345,2.961327,1.661649,0.201892,0.427549
nine_circle,auxetic,1,0.594237,3.532429,2.046986,0.166169,0.356191
nine_circle,auxetic,1,0.504673,2.636426,1.359329,0.102555,0.477263
nine_circle,auxetic,1,0.627994,4.330973,1.999008,0.123541,0.401056
nine_circle,auxetic,1,0.467619,3.340441,1.219808,0.157687,0.282325
nine_circle,auxetic,1,0.555787,3.906428,2.358091,0.224266,0.501417
nine_circle,auxetic,1,0.645424,2.259463,1.610731,0.057008,0.341375
nine_circle,auxetic,1,0.688319,3.77649,1.13443,0.09679,0.379591
nine_circle,auxetic,1,0.528397,2.411005,1.896794,0.234434,0.538164
nine_circle,auxetic,1,0.495038,4.857837,1.534895,0.195932,0.316768
nine_circle,auxetic,1,0.585074,2.835918,2.246336,0.135345,0.441648
nine_circle,auxetic,1,0.571306,4.93323,1.251481,0.126321,0.347467
nine_circle,auxetic,1,0.661399,2.923213,1.96734,0.192406,0.484779
nine_circle,auxetic,1,0.612232,3.852068,1.605434,0.225482,0.256188
nine_circle,auxetic,1,0.452375,2.498118,2.363382,0.09329,0.435397
nine_circle,auxetic,1,0.511014,4.006722,1.881227,0.053482,0.471891
nine_circle,auxetic,1,0.600592,2.371659,1.150003,0.215241,0.294729
nine_circle,auxetic,1,0.673076,4.431454,2.28828,0.154186,0.525631
nine_circle,auxetic,1,0.512635,3.452458,1.492944,0.114589,0.381576
nine_circle,auxetic,1,0.639068,3.632906,2.142877,0.11233,0.307786
nine_circle,auxetic,1,0.549448,2.748438,1.450848,0.168943,0.449495
nine_circle,auxetic,1,0.476904,4.801562,1.836191,0.211641,0.370867
nine_circle,auxetic,1,0.637264,3.073527,1.007539,0.069585,0.545679
nine_circle,auxetic,1,0.578749,4.556497,1.74714,0.082854,0.511606
nine_circle,auxetic,1,0.488668,3.296983,2.409176,0.248421,0.330051
nine_circle,auxetic,1,0.537651,4.231044,1.294336,0.183701,0.410917
nine_circle,auxetic,1,0.697619,2.127964,2.111986,0.147522,0.271255
nine_circle,auxetic,1,0.500014,4.504643,2.312573,0.145942,0.39022
nine_circle,auxetic,1,0.59792,3.138928,1.656248,0.185331,0.527535
nine_circle,auxetic,1,0.677666,4.085786,2.017964,0.246779,0.289605
nine_circle,auxetic,1,0.525622,2.064004,1.200852,0.084447,0.468811
nine_circle,auxetic,1,0.560821,3.556129,1.542294,0.074254,0.43027
nine_circle,auxetic,1,0.658213,2.565459,2.238936,0.207021,0.25311
nine_circle,auxetic,1,0.617406,4.631422,1.100834,0.173551,0.493425
nine_circle,auxetic,1,0.464779,2.984686,1.93039,0.107672,0.349368
nine_circle,auxetic,1,0.589261,3.929235,1.057984,0.116183,0.275506
nine_circle,auxetic,1,0.491827,2.189435,1.78574,0.152544,0.417213
nine_circle,auxetic,1,0.532573,4.260559,1.400587,0.21687,0.32932
nine_circle,auxetic,1,0.68512,3.364327,2.193143,0.051902,0.504134
nine_circle,auxetic,1,0.650041,4.880622,2.063004,0.088632,0.54495
nine_circle,auxetic,1,0.552146,2.765868,1.343311,0.230091,0.363393
nine_circle,auxetic,1,0.472218,3.706099,2.457976,0.187786,0.453744
nine_circle,auxetic,1,0.624372,2.434912,1.698346,0.130989,0.314084
nine_circle,auxetic,1,0.517298,3.781491,1.80533,0.133716,0.482098
nine_circle,auxetic,1,0.669389,2.522205,1.038399,0.197512,0.359559
nine_circle,auxetic,1,0.605267,4.9562,2.153058,0.232841,0.419203
nine_circle,auxetic,1,0.507316,2.852982,1.440667,0.098433,0.262969
nine_circle,auxetic,1,0.456485,4.360855,1.316393,0.061628,0.29745
nine_circle,auxetic,1,0.609098,3.476524,2.089929,0.219597,0.459831
nine_circle,auxetic,1,0.665529,4.029714,1.70477,0.162344,0.397738
nine_circle,auxetic,1,0.568153,2.30145,2.451546,0.118932,0.518808
nine_circle,auxetic,1,0.693429,4.7319,1.565957,0.104198,0.442677
nine_circle,auxetic,1,0.540865,3.0967,2.402859,0.164576,0.323943
nine_circle,auxetic,1,0.484496,3.656426,1.264764,0.203472,0.533624
nine_circle,auxetic,1,0.581944,2.677658,1.954058,0.065256,0.373584
nine_circle,auxetic,1,0.63265,4.16136,2.289635,0.075472,0.336837
nine_circle,auxetic,1,0.480541,2.151114,1.491589,0.243304,0.495408
nine_circle,auxetic,1,0.544845,4.580039,1.853311,0.176332,0.283351
nine_circle,auxetic,1,0.642694,3.226225,1.17792,0.142393,0.408233
nine_circle,auxetic,1,0.595445,4.667363,1.911181,0.142032,0.321881
nine_circle,auxetic,1,0.497492,3.020627,1.120094,0.17674,0.444703
nine_circle,auxetic,1,0.527121,3.592062,2.255247,0.24132,0.37566
nine_circle,auxetic,1,0.679211,2.601393,1.526023,0.077407,0.531585
nine_circle,auxetic,1,0.659605,4.096814,1.228794,0.062526,0.497437
nine_circle,auxetic,1,0.562229,2.075031,1.989891,0.206249,0.33477
nine_circle,auxetic,1,0.46241,4.515685,1.625227,0.163397,0.406197
nine_circle,auxetic,1,0.615022,3.14997,2.343451,0.105326,0.285422
nine_circle,auxetic,1,0.490298,3.717138,1.670265,0.121648,0.361561
nine_circle,auxetic,1,0.587746,2.445951,2.485914,0.159579,0.479985
nine_circle,auxetic,1,0.687626,4.891652,1.374198,0.220786,0.26098
nine_circle,auxetic,1,0.535064,2.776898,2.031986,0.060486,0.421301
nine_circle,auxetic,1,0.554546,4.296489,2.212394,0.09878,0.457724
nine_circle,auxetic,1,0.652395,3.400257,1.381376,0.232443,0.299449
nine_circle,auxetic,1,0.622949,3.965179,1.769478,0.199507,0.520912
nine_circle,auxetic,1,0.47084,2.225379,1.074299,0.131768,0.395745
nine_circle,auxetic,1,0.671864,4.040662,2.423473,0.128237,0.415232
nine_circle,auxetic,1,0.51982,2.312398,1.732711,0.190491,0.277595
nine_circle,auxetic,1,0.505817,4.371794,2.120807,0.228938,0.506145
nine_circle,auxetic,1,0.603722,3.487463,1.285372,0.089836,0.327198
nine_circle,auxetic,1,0.607706,4.992039,1.459926,0.051469,0.365488
nine_circle,auxetic,1,0.455078,2.888821,2.13385,0.217255,0.542966
nine_circle,auxetic,1,0.570522,3.817343,1.022128,0.150634,0.311967
nine_circle,auxetic,1,0.667913,2.558058,1.821642,0.118142,0.455752
nine_circle,auxetic,1,0.542395,4.615889,1.158709,0.108094,0.52962
nine_circle,auxetic,1,0.694944,3.262075,1.872562,0.173179,0.388172
nine_circle,auxetic,1,0.579438,4.197202,1.507903,0.208945,0.466759
nine_circle,auxetic,1,0.482005,2.186955,2.273372,0.072283,0.291622
nine_circle,auxetic,1,0.478141,3.667362,1.981996,0.087188,0.251066
nine_circle,auxetic,1,0.630296,2.688594,1.236682,0.244088,0.43235
nine_circle,auxetic,1,0.644117,4.742851,2.371841,0.186497,0.351388
nine_circle,auxetic,1,0.546223,3.10765,1.596844,0.144728,0.491367
nine_circle,auxetic,1,0.618156,3.521484,1.328678,0.149495,0.447406
nine_circle,auxetic,1,0.4583,2.625481,2.077506,0.181779,0.309767
nine_circle,auxetic,1,0.565381,4.690333,1.689223,0.248795,0.547801
nine_circle,auxetic,1,0.655476,2.950397,2.466956,0.082434,0.368856
nine_circle,auxetic,1,0.682898,4.445085,1.776875,0.0708,0.332035
nine_circle,auxetic,1,0.522458,3.174036,1.066901,0.210476,0.509511
nine_circle,auxetic,1,0.501191,4.119806,2.178801,0.171635,0.269247
nine_circle,auxetic,1,0.59077,2.004823,1.414969,0.10959,0.413034
nine_circle,auxetic,1,0.467203,4.82199,2.230429,0.113388,0.486827
nine_circle,auxetic,1,0.627563,2.800071,1.550841,0.15534,0.345381
nine_circle,auxetic,1,0.64877,3.740658,1.915686,0.212538,0.433379
nine_circle,auxetic,1,0.559148,2.375172,1.115589,0.056236,0.25824
nine_circle,auxetic,1,0.53185,3.895495,1.641241,0.091331,0.292648
nine_circle,auxetic,1,0.691817,2.24853,2.327437,0.227393,0.473936
nine_circle,auxetic,1,0.584552,4.320031,1.1921,0.192022,0.383635
nine_circle,auxetic,1,0.494469,3.329499,2.026585,0.126754,0.523611
nine_circle,auxetic,1,0.664775,4.395515,1.477046,0.136486,0.280298
nine_circle,auxetic,1,0.574636,3.416519,2.30423,0.194741,0.403118
nine_circle,auxetic,1,0.451929,3.970797,1.168887,0.237199,0.343414
nine_circle,auxetic,1,0.611832,2.335734,1.862384,0.094074,0.499341
nine_circle,auxetic,1,0.600039,3.841043,2.393901,0.058954,0.540231
nine_circle,auxetic,1,0.510476,2.487093,1.574784,0.222269,0.377561
nine_circle,auxetic,1,0.516117,4.922197,1.939623,0.158083,0.439577
nine_circle,auxetic,1,0.676543,2.91218,1.279055,0.123192,0.318804
reentrant_bowtie,auxetic,1,0.582796,2.253319,1.853779,0.209308,0.418442
reentrant_bowtie,auxetic,1,0.545945,4.058429,1.206455,0.103598,0.28441
reentrant_bowtie,auxetic,1,0.508327,3.45287,2.242992,0.074057,0.504897
reentrant_bowtie,auxetic,1,0.667275,4.270537,1.601528,0.163843,0.338345
reentrant_bowtie,auxetic,1,0.696005,3.060308,1.051633,0.18316,0.393824
reentrant_bowtie,auxetic,1,0.479465,4.627932,2.091444,0.078915,0.52229
reentrant_bowtie,auxetic,1,0.519987,2.610724,1.453253,0.149472,0.302173
reentrant_bowtie,auxetic,1,0.608623,3.665882,2.498922,0.237598,0.473119
reentrant_bowtie,auxetic,1,0.566723,3.255449,1.470075,0.22615,0.538053
reentrant_bowtie,auxetic,1,0.592832,4.450477,2.328337,0.135974,0.370915
reentrant_bowtie,auxetic,1,0.64899,2.061799,1.127005,0.0909,0.442122
reentrant_bowtie,auxetic,1,0.494924,4.243995,1.979406,0.196219,0.307504
reentrant_bowtie,auxetic,1,0.461312,2.430969,2.179203,0.150686,0.250917
reentrant_bowtie,auxetic,1,0.682735,3.863116,1.72533,0.06217,0.421278
reentrant_bowtie,auxetic,1,0.629533,2.874562,1.825191,0.116998,0.351916
reentrant_bowtie,auxetic,1,0.530154,4.819633,1.36546,0.220853,0.479796
reentrant_bowtie,auxetic,1,0.659935,2.762403,2.367006,0.215336,0.287719
reentrant_bowtie,auxetic,1,0.500039,4.943797,1.537768,0.122516,0.459544
reentrant_bowtie,auxetic,1,0.554229,2.5556,2.012766,0.05509,0.388356
reentrant_bowtie,auxetic,1,0.590136,3.749919,1.177667,0.157766,0.518287
reentrant_bowtie,auxetic,1,0.61691,2.17477,1.657456,0.189237,0.4998
reentrant_bowtie,auxetic,1,0.527327,4.11904,2.141082,0.097883,0.334128
reentrant_bowtie,auxetic,1,0.472127,3.131516,1.314247,0.130554,0.403617
reentrant_bowtie,auxetic,1,0.68772,4.562953,1.792015,0.23157,0.271049
reentrant_bowtie,auxetic,1,0.487616,2.746457,1.238831,0.244678,0.355896
reentrant_bowtie,auxetic,1,0.640675,3.564834,1.904007,0.142392,0.485241
reentrant_bowtie,auxetic,1,0.601149,2.958977,1.640678,0.084433,0.264515
reentrant_bowtie,auxetic,1,0.574033,4.764887,2.311714,0.177642,0.435754
reentrant_bowtie,auxetic,1,0.538469,3.316415,2.041399,0.169263,0.455495
reentrant_bowtie,auxetic,1,0.63684,4.372283,1.01871,0.068637,0.322342
reentrant_bowtie,auxetic,1,0.675424,2.353861,2.43075,0.11058,0.542258
reentrant_bowtie,auxetic,1,0.452995,3.922287,1.413919,0.202325,0.375999
reentrant_bowtie,auxetic,1,0.611154,3.482198,1.114739,0.205853,0.276419
reentrant_bowtie,auxetic,1,0.513237,4.299888,1.944069,0.10629,0.405177
reentrant_bowtie,auxetic,1,0.474688,2.188812,1.503906,0.064346,0.325828
reentrant_bowtie,auxetic,1,0.696594,3.993945,2.339097,0.172803,0.496481
reentrant_bowtie,auxetic,1,0.662001,2.581361,1.814013,0.18039,0.516662
reentrant_bowtie,auxetic,1,0.509396,3.636542,1.330478,0.082486,0.382923
reentrant_bowtie,auxetic,1,0.548957,3.124804,2.215678,0.140445,0.462927
reentrant_bowtie,auxetic,1,0.575551,4.692451,1.738001,0.247436,0.296082
reentrant_bowtie,auxetic,1,0.533467,2.009131,2.231081,0.235886,0.377707
reentrant_bowtie,auxetic,1,0.622596,4.191303,1.565814,0.127039,0.547774
reentrant_bowtie,auxetic,1,0.677762,3.296422,1.888057,0.094379,0.318876
reentrant_bowtie,auxetic,1,0.462691,4.491427,1.216929,0.193551,0.447049
reentrant_bowtie,auxetic,1,0.490447,2.927265,1.44172,0.159738,0.430467
reentrant_bowtie,auxetic,1,0.649889,4.872313,2.464317,0.052356,0.263036
reentrant_bowtie,auxetic,1,0.595665,2.390008,1.087662,0.119794,0.493458
reentrant_bowtie,auxetic,1,0.560281,3.822132,2.104402,0.217306,0.359133
reentrant_bowtie,auxetic,1,0.68831,2.502817,1.629477,0.224386,0.466908
reentrant_bowtie,auxetic,1,0.467348,3.697159,2.276709,0.112713,0.301528
reentrant_bowtie,auxetic,1,0.520577,2.803445,1.275283,0.057874,0.530259
reentrant_bowtie,auxetic,1,0.619441,4.984862,1.916655,0.154221,0.397399
reentrant_bowtie,auxetic,1,0.582889,3.184288,2.418507,0.198971,0.339201
reentrant_bowtie,auxetic,1,0.557241,4.615747,1.378605,0.088958,0.511319
reentrant_bowtie,auxetic,1,0.50111,2.133695,2.075253,0.134022,0.280624
reentrant_bowtie,auxetic,1,0.654661,4.077987,1.029492,0.228904,0.410262
reentrant_bowtie,auxetic,1,0.454374,2.988236,2.001256,0.241918,0.479003
reentrant_bowtie,auxetic,1,0.670452,4.794124,1.143086,0.145962,0.345557
reentrant_bowtie,auxetic,1,0.629903,2.682064,2.403057,0.075406,0.424999
reentrant_bowtie,auxetic,1,0.541782,3.500418,1.550748,0.18747,0.259034
reentrant_bowtie,auxetic,1,0.567592,2.324612,1.302313,0.16582,0.31378
reentrant_bowtie,auxetic,1,0.603981,3.893015,1.756278,0.071328,0.442832
reentrant_bowtie,auxetic,1,0.641573,3.380843,1.69171,0.10087,0.362881
reentrant_bowtie,auxetic,1,0.48314,4.436687,2.151533,0.211274,0.534413
reentrant_bowtie,auxetic,1,0.515223,3.101319,1.707124,0.210235,0.34809
reentrant_bowtie,auxetic,1,0.613136,4.715839,2.184434,0.101888,0.476558
reentrant_bowtie,auxetic,1,0.698579,2.604848,1.358788,0.068931,0.256499
reentrant_bowtie,auxetic,1,0.476669,3.613151,1.841958,0.16819,0.427447
reentrant_bowtie,auxetic,1,0.511382,2.212297,2.323291,0.184771,0.445348
reentrant_bowtie,auxetic,1,0.663983,3.970557,1.488468,0.078084,0.311314
reentrant_bowtie,auxetic,1,0.577536,3.45871,1.962459,0.145029,0.531899
reentrant_bowtie,auxetic,1,0.550938,4.323278,1.133494,0.242823,0.365345
reentrant_bowtie,auxetic,1,0.624516,2.413396,2.08475,0.230886,0.298956
reentrant_bowtie,auxetic,1,0.535391,3.798647,1.068378,0.132018,0.469319
reentrant_bowtie,auxetic,1,0.464612,2.903874,2.480693,0.089582,0.399968
reentrant_bowtie,auxetic,1,0.679686,4.8958,1.45846,0.198319,0.52785
reentrant_bowtie,auxetic,1,0.65181,3.273035,1.189531,0.154739,0.508695
reentrant_bowtie,auxetic,1,0.492372,4.514912,1.860291,0.057335,0.341555
reentrant_bowtie,auxetic,1,0.562202,2.032521,1.596505,0.114997,0.412888
reentrant_bowtie,auxetic,1,0.597589,4.167815,2.261407,0.222074,0.278268
reentrant_bowtie,auxetic,1,0.46933,2.110299,1.001967,0.216655,0.545493
reentrant_bowtie,auxetic,1,0.690295,4.101469,2.048095,0.120418,0.379818
reentrant_bowtie,auxetic,1,0.621423,3.207681,1.408714,0.050353,0.449332
reentrant_bowtie,auxetic,1,0.522562,4.592268,2.448981,0.16172,0.316763
reentrant_bowtie,auxetic,1,0.559223,2.826841,1.897497,0.19124,0.260698
reentrant_bowtie,auxetic,1,0.584875,4.96138,1.255757,0.096663,0.432526
reentrant_bowtie,auxetic,1,0.656643,2.479424,2.293301,0.1265,0.361468
reentrant_bowtie,auxetic,1,0.503095,3.720638,1.645704,0.236403,0.491401
reentrant_bowtie,auxetic,1,0.672376,3.404324,2.135854,0.249806,0.407424
reentrant_bowtie,auxetic,1,0.456295,4.413291,1.675664,0.138048,0.274268
reentrant_bowtie,auxetic,1,0.543707,2.301133,1.77525,0.083504,0.494237
reentrant_bowtie,auxetic,1,0.631824,3.916408,1.32092,0.179351,0.327976
reentrant_bowtie,auxetic,1,0.605906,2.658582,1.519377,0.173707,0.385149
reentrant_bowtie,auxetic,1,0.569512,3.523814,2.372055,0.063414,0.514495
reentrant_bowtie,auxetic,1,0.485064,3.011715,1.17118,0.108968,0.293854
reentrant_bowtie,auxetic,1,0.643494,4.770731,2.029715,0.203154,0.465095
reentrant_bowtie,auxetic,1,0.543964,2.634114,2.468085,0.201216,0.487323
reentrant_bowtie,auxetic,1,0.580811,3.642394,1.422049,0.11171,0.353581
reentrant_bowtie,auxetic,1,0.665293,3.03692,2.119704,0.066152,0.433675
reentrant_bowtie,auxetic,1,0.506341,4.651417,1.079528,0.171776,0.266828
reentrant_bowtie,auxetic,1,0.477484,3.429479,1.58567,0.175068,0.324439
reentrant_bowtie,auxetic,1,0.694019,4.294025,2.227502,0.087028,0.4532
reentrant_bowtie,auxetic,1,0.606641,2.276707,1.224885,0.141567,0.373899
reentrant_bowtie,auxetic,1,0.518001,4.034944,1.872574,0.245531,0.544555
reentrant_bowtie,auxetic,1,0.590908,2.851074,1.345756,0.233689,0.457355
reentrant_bowtie,auxetic,1,0.564802,4.843023,1.805855,0.128456,0.289922
reentrant_bowtie,auxetic,1,0.493,2.454454,1.741746,0.098626,0.520478
reentrant_bowtie,auxetic,1,0.64707,3.839728,2.195984,0.188522,0.386151
reentrant_bowtie,auxetic,1,0.68081,2.085287,1.952048,0.158225,0.331991
reentrant_bowtie,auxetic,1,0.459391,4.220604,1.099279,0.054652,0.502061
reentrant_bowtie,auxetic,1,0.528229,3.231964,2.358977,0.124724,0.273184
reentrant_bowtie,auxetic,1,0.627612,4.473864,1.50035,0.213155,0.401359
reentrant_bowtie,auxetic,1,0.498054,3.154995,1.764439,0.220137,0.368435
reentrant_bowtie,auxetic,1,0.657953,4.53956,1.287038,0.117742,0.540555
reentrant_bowtie,auxetic,1,0.58815,2.151288,2.171231,0.060072,0.309982
reentrant_bowtie,auxetic,1,0.552247,4.142436,1.687969,0.152806,0.439622
reentrant_bowtie,auxetic,1,0.525341,2.532121,1.158549,0.194038,0.418855
reentrant_bowtie,auxetic,1,0.614928,3.773312,1.99328,0.093108,0.253473
reentrant_bowtie,auxetic,1,0.685735,2.785885,1.554308,0.135536,0.482221
